Customer ID,Date,Time,Item,Quantity,Price,Payment Method,Customer Satisfaction,Weather,Temperature (°C),Total Amount
8423511615,2025-10-01,13:45,Burger,1,55.0,Cash,5,Cloudy,29,55
6251341252,2025-10-13,12:45,Samosa,1,20.0,Mobile Payment,3,Sunny,32,20
6157399305,2025-10-29,13:10,Salad,3,50.0,Cash,3,Sunny,34,150
7241797497,2025-10-16,12:45,Coffee,1,25.0,Cash,3,Sunny,36,25
7554665905,2025-10-30,12:15,Drink,1,15.0,Card,3,Sunny,37,15
8680072290,2025-10-13,12:10,Maggi,1,35.0,Mobile Payment,3,Cloudy,28,35
9365766156,2025-10-26,14:25,Dosa,1,45.0,Mobile Payment,4,Cloudy,28,45
8188805929,2025-10-01,12:05,Maggi,2,35.0,Card,3,Rainy,26,70
7223943129,2025-10-11,11:30,Burger,1,55.0,Cash,5,Rainy,20,55
7450882100,2025-10-12,14:45,Drink,4,15.0,Card,2,Sunny,31,60
7802620672,2025-10-21,11:10,Idli,3,30.0,Cash,4,Sunny,38,90
8993097289,2025-10-19,14:15,Dosa,1,45.0,Card,4,Cloudy,28,45
8452711116,2025-10-16,14:50,Salad,1,50.0,Cash,4,Cloudy,31,50
8630316179,2025-10-27,13:30,Dosa,1,45.0,Mobile Payment,3,Cloudy,28,45
6318699938,2025-10-27,11:35,Burger,1,55.0,Card,2,Sunny,31,55
7945116868,2025-10-25,12:10,Idli,1,30.0,Mobile Payment,5,Cloudy,24,30
6993538758,2025-10-29,14:05,Dosa,1,45.0,Cash,3,Rainy,28,45
7554665905,2025-10-19,12:15,Drink,1,15.0,Cash,1,Sunny,34,15
6139837354,2025-10-27,13:10,Salad,1,50.0,Card,5,Rainy,22,50
8177739260,2025-10-29,14:25,Coffee,4,25.0,Card,4,Rainy,27,100
9136959440,2025-10-19,12:50,Burger,2,55.0,Cash,3,Cloudy,31,110
6373678508,2025-10-08,14:35,Samosa,1,20.0,Mobile Payment,3,Sunny,35,20
7660937966,2025-10-10,13:10,Sandwich,1,45.0,Cash,4,Cloudy,28,45
6877661830,2025-10-12,12:45,Idli,1,30.0,Cash,5,Cloudy,28,30
7233206163,2025-10-03,12:00,Salad,2,50.0,Cash,4,Sunny,34,100
8210447898,2025-10-26,12:00,Drink,1,15.0,Mobile Payment,4,Sunny,37,15
8498926659,2025-10-05,14:10,Salad,2,50.0,Cash,5,Cloudy,28,100
6916998543,2025-10-05,12:30,Samosa,1,20.0,Mobile Payment,3,Cloudy,30,20
6100225579,2025-10-22,13:00,Idli,2,30.0,Cash,1,Sunny,34,60
8171236851,2025-10-26,13:10,Samosa,2,20.0,Card,4,Sunny,33,40
6715969664,2025-10-04,14:30,Coffee,1,25.0,Mobile Payment,3,Cloudy,32,25
6801006231,2025-10-17,14:20,Dosa,1,45.0,Cash,4,Sunny,30,45
8630316179,2025-10-11,14:55,Maggi,1,35.0,Card,4,Cloudy,25,35
6373678508,2025-10-13,14:50,Salad,3,50.0,Mobile Payment,3,Sunny,37,150
7233206163,2025-10-02,12:40,Salad,3,50.0,Mobile Payment,1,Sunny,33,150
6648909010,2025-10-09,11:20,Maggi,1,35.0,Card,1,Sunny,30,35
7015336884,2025-10-28,14:25,Samosa,1,20.0,Mobile Payment,3,Rainy,20,20
9278755886,2025-10-17,12:00,Idli,2,30.0,Mobile Payment,2,Cloudy,24,60
9353654195,2025-10-23,13:40,Maggi,1,35.0,Card,5,Sunny,34,35
7588916375,2025-10-12,11:50,Burger,3,55.0,Cash,3,Cloudy,25,165
7329832482,2025-10-19,13:55,Coffee,1,25.0,Mobile Payment,3,Cloudy,29,25
7578452182,2025-10-08,11:20,Drink,1,15.0,Card,4,Cloudy,30,15
6965569816,2025-10-28,11:40,Salad,1,50.0,Mobile Payment,3,Cloudy,31,50
9716701450,2025-10-04,11:50,Dosa,1,45.0,Cash,4,Cloudy,30,45
6581995604,2025-10-28,13:05,Sandwich,1,45.0,Cash,3,Sunny,38,45
6013721510,2025-10-19,14:10,Maggi,1,35.0,Cash,4,Sunny,37,35
9165726284,2025-10-11,11:25,Tea,1,10.0,Mobile Payment,4,Sunny,33,10
7718750036,2025-10-25,13:30,Drink,2,15.0,Card,4,Cloudy,30,30
8879206980,2025-10-01,11:30,Coffee,1,25.0,Cash,3,Sunny,36,25
9915579249,2025-10-06,13:40,Burger,1,55.0,Mobile Payment,3,Sunny,37,55
6014388899,2025-10-10,12:00,Dosa,1,45.0,Card,4,Sunny,31,45
7795014556,2025-10-27,14:50,Idli,2,30.0,Card,3,Cloudy,25,60
9043315410,2025-10-07,12:35,Maggi,1,35.0,Mobile Payment,4,Sunny,34,35
6579812387,2025-10-21,14:20,Maggi,1,35.0,Cash,4,Sunny,32,35
8858333945,2025-10-19,14:30,Sandwich,1,45.0,Mobile Payment,4,Sunny,36,45
6422325367,2025-10-03,11:10,Idli,1,30.0,Card,5,Sunny,32,30
7584143842,2025-10-05,11:55,Idli,1,30.0,Cash,3,Sunny,32,30
7201632870,2025-10-10,11:45,Burger,1,55.0,Mobile Payment,5,Rainy,24,55
9016016629,2025-10-20,11:45,Samosa,3,20.0,Card,3,Cloudy,31,60
6843256216,2025-10-14,13:50,Maggi,1,35.0,Mobile Payment,5,Rainy,25,35
6403696566,2025-10-02,13:40,Drink,2,15.0,Cash,4,Cloudy,25,30
6401051238,2025-10-07,12:35,Drink,1,15.0,Card,3,Cloudy,24,15
7445655743,2025-10-14,11:30,Maggi,1,35.0,Card,5,Rainy,23,35
8937597383,2025-10-23,14:50,Salad,2,50.0,Cash,4,Sunny,32,100
6351823374,2025-10-14,14:05,Drink,2,15.0,Cash,4,Rainy,23,30
9902959391,2025-10-21,11:25,Maggi,4,35.0,Mobile Payment,5,Cloudy,24,140
7793714521,2025-10-26,14:10,Samosa,1,20.0,Card,4,Rainy,26,20
8713493618,2025-10-27,14:05,Idli,2,30.0,Card,4,Cloudy,24,60
6878519108,2025-10-30,11:00,Salad,2,50.0,Card,4,Cloudy,31,100
8110475412,2025-10-22,14:00,Samosa,1,20.0,Card,4,Cloudy,30,20
9552314913,2025-10-31,14:55,Dosa,1,45.0,Mobile Payment,4,Sunny,30,45
9127484677,2025-10-31,11:20,Burger,1,55.0,Card,3,Cloudy,26,55
9240580085,2025-10-17,11:50,Idli,2,30.0,Cash,3,Sunny,31,60
8685574443,2025-10-21,14:20,Salad,2,50.0,Cash,4,Cloudy,29,100
6624731498,2025-10-30,11:35,Drink,2,15.0,Card,3,Sunny,35,30
6802380617,2025-10-23,12:45,Sandwich,1,45.0,Cash,5,Rainy,20,45
8451870534,2025-10-14,11:20,Samosa,2,20.0,Card,4,Sunny,37,40
7847818913,2025-10-19,14:15,Samosa,1,20.0,Mobile Payment,5,Rainy,28,20
7753269731,2025-10-08,11:10,Dosa,3,45.0,Mobile Payment,3,Sunny,33,135
9809134316,2025-10-03,13:00,Idli,2,30.0,Card,3,Cloudy,26,60
8856467997,2025-10-10,11:55,Drink,1,15.0,Card,5,Rainy,23,15
9662702895,2025-10-13,12:15,Drink,1,15.0,Card,3,Sunny,32,15
6324171467,2025-10-16,11:15,Dosa,1,45.0,Card,3,Sunny,32,45
7502080214,2025-10-04,12:15,Drink,1,15.0,Card,2,Rainy,27,15
8257775478,2025-10-27,14:05,Burger,2,55.0,Card,4,Sunny,34,110
7003354216,2025-10-12,13:25,Coffee,1,25.0,Mobile Payment,3,Cloudy,28,25
8554384046,2025-10-24,14:50,Sandwich,2,45.0,Cash,5,Sunny,31,90
7547807740,2025-10-03,14:35,Maggi,1,35.0,Card,3,Cloudy,25,35
6512927663,2025-10-27,13:15,Coffee,2,25.0,Card,3,Cloudy,25,50
6331739363,2025-10-07,14:50,Salad,1,50.0,Card,4,Rainy,24,50
7815614978,2025-10-20,13:40,Maggi,1,35.0,Cash,5,Cloudy,25,35
9289002877,2025-10-09,13:50,Salad,3,50.0,Cash,3,Cloudy,30,150
6345054156,2025-10-25,14:20,Idli,3,30.0,Mobile Payment,5,Sunny,36,90
7945116868,2025-10-01,13:25,Burger,1,55.0,Card,3,Sunny,31,55
7165585239,2025-10-29,12:45,Coffee,2,25.0,Cash,3,Sunny,30,50
9872774348,2025-10-05,14:30,Maggi,1,35.0,Cash,4,Cloudy,25,35
8319520585,2025-10-12,11:05,Coffee,2,25.0,Mobile Payment,3,Sunny,34,50
8134332003,2025-10-11,12:35,Maggi,2,35.0,Card,5,Sunny,34,70
9509480141,2025-10-24,14:45,Dosa,1,45.0,Card,4,Rainy,28,45
6618091901,2025-10-24,11:20,Burger,1,55.0,Cash,3,Rainy,23,55
9621267969,2025-10-26,14:30,Maggi,1,35.0,Cash,4,Sunny,38,35
6500978820,2025-10-06,12:05,Coffee,3,25.0,Cash,3,Sunny,38,75
9029667066,2025-10-07,11:35,Coffee,1,25.0,Cash,4,Rainy,28,25
9133959629,2025-10-05,14:20,Salad,3,50.0,Cash,3,Sunny,38,150
9189141173,2025-10-15,14:35,Burger,1,55.0,Card,5,Rainy,22,55
9153051522,2025-10-29,13:45,Tea,1,10.0,Cash,4,Sunny,33,10
7273158514,2025-10-07,12:45,Dosa,1,45.0,Cash,3,Rainy,26,45
9239504102,2025-10-15,11:50,Burger,1,55.0,Card,4,Cloudy,27,55
7196937923,2025-10-11,13:45,Coffee,1,25.0,Cash,3,Cloudy,28,25
9218501631,2025-10-29,11:45,Coffee,2,25.0,Cash,4,Sunny,37,50
7094077780,2025-10-27,11:10,Coffee,2,25.0,Cash,3,Cloudy,28,50
7430107139,2025-10-23,12:40,Maggi,1,35.0,Card,3,Rainy,25,35
8198253092,2025-10-29,13:10,Sandwich,2,45.0,Mobile Payment,3,Rainy,28,90
8701204556,2025-10-30,12:40,Sandwich,2,45.0,Cash,4,Sunny,37,90
8060293333,2025-10-01,11:25,Burger,1,55.0,Cash,4,Sunny,34,55
9258874495,2025-10-05,14:10,Sandwich,1,45.0,Card,4,Sunny,37,45
9800025787,2025-10-10,12:30,Samosa,1,20.0,Cash,4,Rainy,25,20
8512567468,2025-10-16,11:35,Tea,1,10.0,Cash,4,Sunny,31,10
9010822078,2025-10-13,13:10,Salad,1,50.0,Cash,2,Sunny,32,50
6528098851,2025-10-03,13:10,Tea,1,10.0,Card,4,Rainy,23,10
9848018451,2025-10-04,11:50,Coffee,1,25.0,Cash,5,Cloudy,25,25
8647292931,2025-10-03,14:35,Tea,2,10.0,Cash,3,Cloudy,26,20
8376724238,2025-10-13,13:15,Samosa,1,20.0,Cash,4,Rainy,27,20
6267888610,2025-10-17,11:35,Salad,1,50.0,Card,4,Cloudy,25,50
7580010618,2025-10-06,14:35,Burger,2,55.0,Card,3,Sunny,33,110
7933051728,2025-10-21,14:20,Dosa,1,45.0,Cash,4,Rainy,23,45
7278774701,2025-10-18,14:55,Samosa,1,20.0,Mobile Payment,3,Sunny,32,20
8286047658,2025-10-22,14:05,Sandwich,1,45.0,Mobile Payment,5,Cloudy,31,45
7324876329,2025-10-08,14:35,Salad,1,50.0,Mobile Payment,4,Cloudy,30,50
6219136193,2025-10-26,13:05,Salad,1,50.0,Cash,3,Sunny,35,50
7003354216,2025-10-24,11:15,Salad,1,50.0,Cash,4,Cloudy,25,50
9872774348,2025-10-02,13:45,Sandwich,1,45.0,Cash,1,Sunny,34,45
9925132719,2025-10-16,13:30,Maggi,1,35.0,Cash,2,Sunny,38,35
7857865278,2025-10-22,13:05,Drink,1,15.0,Cash,2,Sunny,34,15
8044271739,2025-10-17,11:00,Sandwich,1,45.0,Mobile Payment,3,Sunny,32,45
7076810409,2025-10-10,12:00,Sandwich,2,45.0,Cash,5,Cloudy,29,90
8650609835,2025-10-04,12:30,Dosa,1,45.0,Cash,4,Cloudy,32,45
9716701450,2025-10-01,14:25,Coffee,1,25.0,Mobile Payment,3,Cloudy,28,25
7024286990,2025-10-06,14:05,Maggi,1,35.0,Card,3,Sunny,33,35
8257775478,2025-10-13,11:50,Tea,1,10.0,Cash,5,Cloudy,28,10
7734670656,2025-10-31,13:35,Coffee,1,25.0,Cash,5,Sunny,33,25
6133613861,2025-10-23,12:15,Burger,1,55.0,Cash,5,Sunny,34,55
8044271739,2025-10-08,14:10,Idli,1,30.0,Cash,1,Cloudy,25,30
6384983022,2025-10-14,13:45,Idli,1,30.0,Cash,5,Sunny,32,30
6323651994,2025-10-20,13:10,Dosa,1,45.0,Card,3,Sunny,34,45
9459615865,2025-10-08,13:20,Maggi,1,35.0,Cash,4,Rainy,24,35
7064474212,2025-10-17,14:30,Burger,1,55.0,Cash,4,Cloudy,29,55
7945116868,2025-10-09,12:20,Burger,1,55.0,Card,3,Cloudy,28,55
8271774490,2025-10-01,12:50,Samosa,1,20.0,Card,4,Cloudy,25,20
6826886153,2025-10-13,14:10,Coffee,1,25.0,Card,3,Sunny,35,25
9271286391,2025-10-24,11:40,Salad,2,50.0,Mobile Payment,3,Sunny,30,100
7400842710,2025-10-09,12:15,Burger,1,55.0,Cash,4,Rainy,21,55
9133959629,2025-10-20,11:25,Burger,1,55.0,Card,4,Sunny,38,55
6020539502,2025-10-03,13:55,Idli,1,30.0,Card,4,Rainy,28,30
9114351906,2025-10-22,11:15,Drink,1,15.0,Card,2,Sunny,33,15
9598564205,2025-10-28,13:10,Tea,1,10.0,Card,5,Rainy,20,10
9946954899,2025-10-25,12:40,Maggi,2,35.0,Card,4,Cloudy,26,70
9187072867,2025-10-08,11:50,Idli,2,30.0,Cash,5,Cloudy,27,60
7124998569,2025-10-22,12:00,Salad,1,50.0,Card,5,Sunny,34,50
9353654195,2025-10-10,11:15,Burger,2,55.0,Card,5,Cloudy,29,110
6345054156,2025-10-29,14:50,Coffee,2,25.0,Cash,5,Cloudy,31,50
9704358112,2025-10-20,11:25,Samosa,1,20.0,Mobile Payment,4,Rainy,22,20
7122099499,2025-10-21,11:00,Coffee,2,25.0,Cash,3,Cloudy,28,50
9289002877,2025-10-12,12:45,Samosa,2,20.0,Cash,4,Sunny,31,40
9907844736,2025-10-03,13:35,Salad,1,50.0,Card,3,Sunny,32,50
9526547935,2025-10-30,11:50,Samosa,2,20.0,Cash,5,Sunny,36,40
7617964053,2025-10-12,12:35,Dosa,1,45.0,Cash,4,Sunny,33,45
8814491476,2025-10-18,13:55,Sandwich,1,45.0,Card,4,Rainy,28,45
6143634957,2025-10-03,12:40,Dosa,3,45.0,Card,2,Rainy,20,135
6138267586,2025-10-02,11:45,Samosa,2,20.0,Cash,3,Cloudy,28,40
9340312772,2025-10-09,13:55,Dosa,1,45.0,Card,4,Sunny,35,45
9429671756,2025-10-28,12:20,Drink,2,15.0,Mobile Payment,5,Rainy,23,30
8009751971,2025-10-17,13:00,Maggi,1,35.0,Card,5,Cloudy,31,35
6171577245,2025-10-17,14:40,Drink,1,15.0,Card,3,Cloudy,27,15
6500978820,2025-10-05,14:05,Coffee,1,25.0,Cash,4,Rainy,23,25
7171747733,2025-10-23,14:15,Coffee,1,25.0,Cash,3,Sunny,35,25
6751830469,2025-10-09,11:45,Dosa,1,45.0,Cash,3,Rainy,27,45
6959351863,2025-10-30,11:25,Sandwich,1,45.0,Cash,3,Sunny,36,45
7303070534,2025-10-02,13:10,Burger,1,55.0,Cash,2,Cloudy,31,55
9429671756,2025-10-20,13:10,Tea,1,10.0,Mobile Payment,3,Cloudy,31,10
7933051728,2025-10-20,13:25,Samosa,4,20.0,Cash,3,Sunny,38,80
9984902770,2025-10-16,12:55,Coffee,3,25.0,Cash,4,Cloudy,30,75
9800025787,2025-10-24,12:30,Idli,1,30.0,Mobile Payment,4,Sunny,30,30
8395995342,2025-10-09,11:05,Dosa,1,45.0,Mobile Payment,3,Sunny,33,45
9347143455,2025-10-26,13:55,Tea,1,10.0,Cash,4,Sunny,38,10
9972965902,2025-10-17,11:45,Salad,1,50.0,Card,3,Sunny,30,50
8701204556,2025-10-09,11:40,Burger,1,55.0,Mobile Payment,3,Rainy,24,55
9339776719,2025-10-17,11:20,Salad,2,50.0,Cash,4,Sunny,37,100
6752500743,2025-10-17,12:55,Sandwich,1,45.0,Cash,3,Sunny,30,45
7734670656,2025-10-12,14:45,Dosa,2,45.0,Card,3,Sunny,34,90
6334191825,2025-10-24,12:30,Salad,1,50.0,Card,4,Sunny,34,50
8268181845,2025-10-05,14:30,Sandwich,2,45.0,Cash,3,Sunny,34,90
6043321819,2025-10-17,13:55,Idli,1,30.0,Mobile Payment,4,Sunny,36,30
7149587020,2025-10-19,11:55,Sandwich,1,45.0,Cash,3,Cloudy,32,45
6136730371,2025-10-26,13:15,Coffee,1,25.0,Card,5,Rainy,20,25
7015336884,2025-10-26,12:00,Maggi,2,35.0,Mobile Payment,3,Rainy,20,70
9113055488,2025-10-14,12:50,Sandwich,2,45.0,Card,4,Sunny,38,90
8699023557,2025-10-09,11:05,Idli,2,30.0,Cash,3,Sunny,33,60
8270312073,2025-10-08,13:55,Idli,1,30.0,Cash,5,Sunny,32,30
8307450544,2025-10-05,14:55,Coffee,1,25.0,Cash,3,Rainy,28,25
6633569392,2025-10-18,12:40,Sandwich,2,45.0,Cash,3,Rainy,24,90
6334191825,2025-10-24,12:25,Sandwich,1,45.0,Cash,2,Sunny,36,45
8155216674,2025-10-19,11:25,Salad,2,50.0,Card,5,Rainy,28,100
9872774348,2025-10-30,12:35,Coffee,1,25.0,Cash,3,Rainy,22,25
7064474212,2025-10-02,14:40,Dosa,2,45.0,Cash,3,Sunny,36,90
8512405682,2025-10-06,11:20,Dosa,3,45.0,Card,3,Cloudy,28,135
8171236851,2025-10-17,12:10,Burger,3,55.0,Cash,2,Sunny,38,165
9292518812,2025-10-09,11:05,Idli,2,30.0,Mobile Payment,4,Sunny,30,60
9902959391,2025-10-07,13:05,Drink,1,15.0,Cash,4,Sunny,33,15
7040785932,2025-10-06,13:00,Drink,2,15.0,Cash,4,Rainy,22,30
7149587020,2025-10-18,13:45,Burger,1,55.0,Mobile Payment,2,Sunny,35,55
6738168460,2025-10-18,13:45,Burger,1,55.0,Cash,2,Cloudy,26,55
8876036690,2025-10-17,11:15,Drink,1,15.0,Cash,4,Cloudy,32,15
7400842710,2025-10-08,12:25,Maggi,1,35.0,Mobile Payment,3,Cloudy,24,35
7445502296,2025-10-10,11:30,Samosa,2,20.0,Cash,4,Sunny,35,40
9618398262,2025-10-24,14:05,Burger,1,55.0,Card,3,Rainy,27,55
7584143842,2025-10-23,11:40,Drink,2,15.0,Card,5,Rainy,24,30
7445107622,2025-10-11,12:40,Drink,2,15.0,Card,4,Cloudy,27,30
8786103579,2025-10-03,11:45,Maggi,1,35.0,Mobile Payment,5,Cloudy,26,35
9809134316,2025-10-17,13:25,Tea,1,10.0,Card,5,Sunny,30,10
8814770054,2025-10-22,12:55,Sandwich,2,45.0,Cash,2,Rainy,25,90
7164752553,2025-10-10,12:20,Maggi,1,35.0,Cash,4,Cloudy,29,35
7945116868,2025-10-29,13:55,Idli,1,30.0,Card,5,Sunny,30,30
7750606853,2025-10-13,13:00,Sandwich,2,45.0,Card,4,Sunny,33,90
9872774348,2025-10-04,14:15,Maggi,2,35.0,Mobile Payment,5,Sunny,31,70
7278774701,2025-10-26,12:05,Samosa,1,20.0,Card,4,Sunny,32,20
9769453147,2025-10-15,14:15,Samosa,1,20.0,Card,3,Sunny,30,20
6846386557,2025-10-24,11:00,Sandwich,2,45.0,Card,3,Sunny,38,90
6133613861,2025-10-11,13:15,Dosa,2,45.0,Cash,4,Sunny,33,90
8205493296,2025-10-26,12:20,Tea,1,10.0,Mobile Payment,5,Sunny,30,10
7476870146,2025-10-06,12:35,Tea,1,10.0,Card,3,Cloudy,29,10
8060293333,2025-10-18,11:55,Coffee,1,25.0,Mobile Payment,3,Sunny,38,25
7578452182,2025-10-16,11:45,Sandwich,1,45.0,Cash,1,Cloudy,26,45
9762120216,2025-10-04,14:10,Samosa,1,20.0,Card,3,Sunny,30,20
7991241904,2025-10-12,12:25,Tea,3,10.0,Cash,5,Sunny,33,30
9860259222,2025-10-14,11:40,Sandwich,1,45.0,Cash,2,Sunny,32,45
9774964990,2025-10-30,12:20,Dosa,2,45.0,Cash,3,Sunny,37,90
8814770054,2025-10-15,11:55,Drink,2,15.0,Cash,5,Rainy,22,30
9533963605,2025-10-26,11:45,Burger,1,55.0,Card,4,Sunny,35,55
6136730371,2025-10-29,12:55,Burger,2,55.0,Cash,3,Sunny,31,110
6846386557,2025-10-01,13:45,Idli,1,30.0,Cash,4,Rainy,25,30
6916998543,2025-10-17,13:40,Drink,1,15.0,Card,3,Cloudy,31,15
7718750036,2025-10-13,13:45,Maggi,1,35.0,Card,3,Rainy,21,35
8722820055,2025-10-28,12:10,Maggi,1,35.0,Cash,5,Rainy,22,35
7107522459,2025-10-27,12:45,Idli,1,30.0,Mobile Payment,5,Rainy,28,30
6477053833,2025-10-31,14:15,Sandwich,2,45.0,Cash,2,Sunny,35,90
6512927663,2025-10-08,12:45,Tea,2,10.0,Cash,4,Cloudy,31,20
9279855241,2025-10-31,11:15,Salad,2,50.0,Cash,5,Cloudy,29,100
8171236851,2025-10-24,11:00,Burger,1,55.0,Mobile Payment,4,Sunny,30,55
8231243292,2025-10-25,13:00,Dosa,2,45.0,Cash,4,Cloudy,25,90
9340312772,2025-10-09,14:25,Dosa,3,45.0,Card,3,Cloudy,27,135
8832067998,2025-10-09,11:00,Salad,2,50.0,Cash,5,Cloudy,26,100
7750606853,2025-10-30,11:20,Drink,2,15.0,Cash,3,Rainy,27,30
7024286990,2025-10-19,11:25,Maggi,1,35.0,Cash,3,Rainy,21,35
9012770632,2025-10-04,11:30,Maggi,2,35.0,Mobile Payment,3,Rainy,25,70
7076810409,2025-10-08,14:30,Burger,1,55.0,Card,3,Rainy,22,55
6916998543,2025-10-04,13:35,Drink,2,15.0,Card,3,Sunny,37,30
8900109439,2025-10-02,13:20,Sandwich,2,45.0,Card,4,Cloudy,25,90
7347212281,2025-10-24,13:45,Samosa,2,20.0,Card,4,Sunny,33,40
6826886153,2025-10-29,13:55,Sandwich,1,45.0,Card,4,Cloudy,29,45
7316373516,2025-10-07,12:35,Idli,2,30.0,Cash,1,Sunny,37,60
6799313656,2025-10-10,14:00,Burger,2,55.0,Card,4,Sunny,37,110
8317139005,2025-10-24,13:50,Idli,1,30.0,Mobile Payment,3,Sunny,32,30
7494466574,2025-10-30,11:10,Dosa,2,45.0,Cash,3,Sunny,30,90
7752431069,2025-10-14,12:35,Salad,1,50.0,Card,3,Sunny,34,50
8171236851,2025-10-15,11:05,Salad,4,50.0,Cash,3,Rainy,21,200
7029922809,2025-10-24,13:50,Maggi,2,35.0,Card,3,Sunny,30,70
7816158148,2025-10-20,12:40,Tea,1,10.0,Cash,3,Cloudy,29,10
9846081062,2025-10-21,14:20,Coffee,1,25.0,Cash,3,Sunny,33,25
7482477109,2025-10-05,13:15,Maggi,2,35.0,Card,4,Sunny,36,70
8701204556,2025-10-26,11:00,Sandwich,3,45.0,Mobile Payment,3,Sunny,37,135
8890250392,2025-10-12,14:35,Dosa,1,45.0,Card,4,Sunny,30,45
7649082771,2025-10-26,14:35,Sandwich,2,45.0,Cash,4,Sunny,37,90
8512567468,2025-10-05,13:15,Idli,1,30.0,Mobile Payment,4,Sunny,37,30
9291450461,2025-10-11,14:50,Coffee,2,25.0,Cash,4,Rainy,23,50
8487099861,2025-10-08,13:20,Sandwich,1,45.0,Mobile Payment,3,Sunny,34,45
8940781618,2025-10-31,11:20,Idli,3,30.0,Card,4,Rainy,28,90
6925462914,2025-10-24,14:35,Maggi,2,35.0,Cash,3,Sunny,33,70
6199488375,2025-10-09,12:45,Tea,1,10.0,Cash,2,Cloudy,28,10
6469632595,2025-10-18,13:10,Tea,1,10.0,Mobile Payment,4,Sunny,34,10
8814770054,2025-10-30,14:35,Tea,1,10.0,Card,5,Cloudy,24,10
7293183933,2025-10-10,14:10,Samosa,1,20.0,Card,3,Sunny,32,20
9251355215,2025-10-21,13:35,Salad,2,50.0,Cash,4,Cloudy,28,100
7124998569,2025-10-25,14:05,Coffee,2,25.0,Cash,5,Cloudy,27,50
6147679764,2025-10-24,11:40,Burger,1,55.0,Cash,3,Cloudy,26,55
8678669125,2025-10-05,11:00,Samosa,1,20.0,Mobile Payment,4,Rainy,26,20
6270790320,2025-10-21,12:55,Drink,1,15.0,Cash,4,Sunny,33,15
7024286990,2025-10-24,13:55,Idli,1,30.0,Card,3,Sunny,35,30
8574982182,2025-10-08,12:15,Samosa,1,20.0,Mobile Payment,3,Rainy,20,20
7856770051,2025-10-31,13:55,Dosa,1,45.0,Mobile Payment,3,Cloudy,31,45
7036541458,2025-10-02,11:45,Dosa,1,45.0,Card,3,Cloudy,27,45
6366210388,2025-10-09,12:55,Maggi,1,35.0,Card,4,Rainy,27,35
8654722698,2025-10-02,13:30,Coffee,2,25.0,Card,4,Sunny,33,50
8937597383,2025-10-11,14:10,Maggi,1,35.0,Card,3,Cloudy,32,35
7239559059,2025-10-09,12:30,Tea,1,10.0,Cash,4,Sunny,38,10
9883171210,2025-10-18,13:30,Samosa,2,20.0,Cash,3,Sunny,31,40
7301657120,2025-10-17,11:15,Tea,1,10.0,Cash,3,Cloudy,28,10
7136783777,2025-10-31,12:15,Dosa,1,45.0,Card,3,Cloudy,29,45
6790807595,2025-10-21,14:55,Coffee,2,25.0,Mobile Payment,3,Sunny,38,50
8858333945,2025-10-29,12:35,Burger,1,55.0,Card,4,Sunny,38,55
8775949299,2025-10-10,12:00,Samosa,2,20.0,Card,2,Sunny,32,40
9765277584,2025-10-21,13:55,Sandwich,1,45.0,Card,2,Sunny,34,45
6570184094,2025-10-25,11:15,Samosa,2,20.0,Cash,4,Sunny,38,40
9661889241,2025-10-11,11:00,Salad,1,50.0,Card,5,Cloudy,31,50
8335048889,2025-10-06,14:30,Drink,1,15.0,Cash,4,Sunny,35,15
9375300119,2025-10-15,12:40,Dosa,1,45.0,Mobile Payment,4,Cloudy,29,45
9829456511,2025-10-24,14:10,Drink,1,15.0,Card,2,Sunny,34,15
8701329022,2025-10-14,14:50,Sandwich,1,45.0,Card,3,Rainy,23,45
8543937690,2025-10-17,12:20,Burger,1,55.0,Card,4,Cloudy,31,55
8210447898,2025-10-05,11:50,Sandwich,1,45.0,Card,5,Sunny,31,45
6491778507,2025-10-15,13:55,Maggi,2,35.0,Cash,4,Sunny,37,70
9661889241,2025-10-04,11:55,Salad,2,50.0,Card,2,Cloudy,32,100
7753269731,2025-10-09,11:20,Maggi,2,35.0,Card,3,Sunny,32,70
6799313656,2025-10-06,14:05,Coffee,1,25.0,Card,4,Rainy,25,25
7040785932,2025-10-04,12:30,Burger,1,55.0,Card,5,Sunny,30,55
8224109881,2025-10-10,12:15,Idli,1,30.0,Mobile Payment,5,Rainy,26,30
9127484677,2025-10-11,12:30,Coffee,1,25.0,Cash,4,Sunny,31,25
9064842294,2025-10-09,11:40,Tea,1,10.0,Card,1,Cloudy,29,10
6502099451,2025-10-10,12:35,Sandwich,1,45.0,Cash,5,Sunny,35,45
6500978820,2025-10-18,14:50,Tea,3,10.0,Cash,3,Cloudy,26,30
6251341252,2025-10-06,12:55,Salad,1,50.0,Cash,5,Sunny,35,50
7329832482,2025-10-12,14:10,Dosa,3,45.0,Mobile Payment,2,Sunny,36,135
8319520585,2025-10-26,12:30,Burger,3,55.0,Mobile Payment,3,Cloudy,31,165
9008860084,2025-10-06,12:50,Samosa,2,20.0,Mobile Payment,4,Sunny,34,40
9526547935,2025-10-09,14:20,Drink,1,15.0,Cash,4,Rainy,26,15
7534929298,2025-10-22,12:50,Burger,1,55.0,Cash,4,Sunny,33,55
6171577245,2025-10-14,14:20,Drink,1,15.0,Card,3,Sunny,30,15
7843098839,2025-10-01,11:50,Samosa,1,20.0,Card,4,Sunny,33,20
